,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu
1203,7504.018021330015,8476.989856580169,733.7144920924451,310.61750524393034,3424.9478667639373,25.679651925766134,12.57917114824372,15.661682682087315,212.04402517745868,25.485403131256653,14.1177704321304,363.6226141873211,27.391428473313916,0.3331819133879381,36.00309460373118,572.0039591906454,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8476.989856580169,0.33,0.33,421.20000000000005
1204,9892.313982542186,3492.7868082118234,866.2773577409977,840.2511579762586,2236.1070530026714,13.220509346350466,22.54755507333154,9.13532592192624,157.06471187650942,11.910437917379083,21.370594847420367,247.88279988304214,37.13344035958772,0.32888845499170827,40.52836290790481,1459.1236956543712,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3492.7868082118234,0.33,0.33,421.20000000000005
1205,10923.976272533871,17787.106585612903,515.6980924652363,612.2459113433455,2050.189029163533,26.388749407182328,20.295765913162924,13.124785415964766,86.96732609725372,25.66330012921564,27.397421265741237,258.8715155003643,26.874654969110246,0.5214820792379108,-45.592004452794974,534.8819586356088,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17787.106585612903,0.33,0.33,421.20000000000005
1206,13209.477323910942,11786.936898597145,689.0423886998788,766.2708641076651,3640.611150810497,25.243461982727364,27.30897628599562,23.99170734793251,293.85641596030126,27.782070347168382,23.198499557121274,116.3246258183773,35.05279271626682,0.8493272397493532,0.5205272293476634,861.9062653751295,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11786.936898597145,0.33,0.33,421.20000000000005
1207,8747.189965358457,2488.9789822116536,595.4172311998908,1170.1906152606189,4405.689060870963,25.060236064283888,19.13967215713807,13.889248852565222,394.3592425837332,10.12228016378276,8.713459424684611,489.14361251458917,35.71944015253031,0.433349212998635,1.3414652859183758,661.8837090807975,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,2488.9789822116536,0.33,0.33,421.20000000000005
1208,13573.246255845443,2162.4000986162723,953.8689260433974,1243.1350499704756,2099.1445897774856,13.692785566096454,19.593328350970907,29.00906610332411,387.1041538268501,17.43919839655721,22.565318644288986,246.07916824099647,27.99564177599784,0.7910019616664998,25.35091519132842,1473.6852433474357,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,2162.4000986162723,0.33,0.33,421.20000000000005
1209,8932.818810950595,9827.384824313347,421.2155247136723,1106.4905133161003,4135.257665426048,22.709357968623102,24.822950002291666,18.38516401175054,134.86506008260295,18.43858961940844,29.746340706300177,325.37342651271507,34.82672816106807,0.8695743064754089,-42.68962964166594,1358.421601492854,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9827.384824313347,0.33,0.33,421.20000000000005
1210,5820.4952803420765,6113.153928370825,542.0066973086791,359.94531710886014,3779.8315531152803,24.54537491069859,12.419795159714306,23.396451694054882,425.55201196360906,9.74211511059605,26.176848999398576,282.03459540996636,24.54675499158253,0.38849124702649096,-15.105185658810015,1221.7109488256417,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6113.153928370825,0.33,0.33,421.20000000000005
1211,13402.814442657636,8867.561928830832,1127.7332740116274,847.6594135283973,2085.135335257712,9.804259744991333,16.588085072163693,18.665762400053193,179.94053539680888,25.884683960395062,22.148682107605108,327.7140923275137,23.80210565703596,0.6270928830508954,-16.67053205157084,806.0976540407709,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8867.561928830832,0.33,0.33,421.20000000000005
1212,13233.024137642904,14233.223344611668,792.3013308823075,491.9459208317838,4581.321892851426,19.457877426005485,28.886815623973327,19.63832440439083,101.34694186247427,21.232565940409966,23.088552672828566,332.92826567034666,30.59797088395847,0.451859294944369,21.138031403959772,1077.4427947836596,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14233.223344611668,0.33,0.33,421.20000000000005
1213,8498.291314027883,18962.281415543588,498.1052523334285,791.9400396076695,4987.798605102354,24.999984232108122,28.44775198122339,21.778258064910954,516.508659710925,16.05050704910825,13.953205960225413,211.22808106299692,45.58484799529259,0.5876756255604451,-3.637566524413771,407.47601675868253,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18962.281415543588,0.33,0.33,421.20000000000005
1214,7703.480959162662,6368.944175746368,605.3198373185573,1080.7058039468957,2569.493097787046,30.85716123758796,16.299916402210293,26.59969541292627,413.6553277374735,18.003426308331065,19.312699853924908,198.83590243349406,32.94173825856873,0.23701418287692666,34.22160028379768,669.6440821123463,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6368.944175746368,0.33,0.33,421.20000000000005
1215,4632.79311967497,11246.121493708974,276.5692112993496,287.6083112137188,4834.909318094667,26.319288879246447,23.005033375332534,14.805423272515014,134.41286554604625,10.856004142543792,26.584129257358683,224.8112575217238,45.13797153036721,0.30084136897521746,-27.343332727870074,463.11216565335206,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11246.121493708974,0.33,0.33,421.20000000000005
1216,5824.0197406035495,12480.14370722629,1057.097198988974,299.64751957656733,3574.4871748864102,27.78883936757312,25.33103055338683,11.740523676977,407.6359555437564,18.819874076297978,20.252669638996768,108.36139346972989,25.954723484868037,0.13524444172449124,-1.895480901247661,1200.302169945285,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12480.14370722629,0.33,0.33,421.20000000000005
1217,9298.847905923636,18351.400911350607,947.2469318214228,570.6573053681846,2091.3871577908703,21.098502279205977,9.05076995521391,25.65679267170287,434.0813747335409,24.872364763955968,20.75528083578453,121.81894112872078,25.685159180182037,0.23796517104963855,-24.119715493637877,1265.9704593916945,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18351.400911350607,0.33,0.33,421.20000000000005
1218,11964.932006480441,2489.914543345558,692.3487470845434,932.1144680329603,2749.2271973422294,22.34449400739256,23.012542937453954,26.491137258669532,490.18610001505607,13.792938568320029,12.344484798646887,455.5745480225016,29.582749657552117,0.3106622709322203,36.93896341779873,335.19054478519155,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,2489.914543345558,0.33,0.33,421.20000000000005
1219,15356.12597408447,19511.001843026388,597.8335204992173,940.470890893609,2233.212046386864,19.730595644982913,30.619828986078357,8.668296900508883,215.2271605265947,12.344113833093376,30.51925791720547,212.5932539439877,36.352961699943016,0.19492895023519885,-36.66169091770819,1267.8131229885057,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19511.001843026388,0.33,0.33,421.20000000000005
1220,6775.620230728199,14271.935637541395,896.166194537009,261.010611979915,2853.1093327069198,11.80888605408322,29.400920422293407,24.71194886288294,196.01902903404797,21.499891434837902,28.887260384393482,396.0938807886118,46.31214698821532,0.25356935154578514,-28.998019782042434,662.3071622781374,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14271.935637541395,0.33,0.33,421.20000000000005
1221,15637.281529045697,11471.284087897424,1136.05820318922,524.0913669203243,2246.699667219867,19.15126848000342,24.699148104463145,16.284494913650786,201.72120200310533,23.31547220626938,30.007050449340426,294.5886274730964,38.88661606980437,0.1077308363954169,38.962094501263294,968.1167214406192,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11471.284087897424,0.33,0.33,421.20000000000005
1222,6549.31181204663,16797.783878695027,665.7920830364178,319.2453134800604,4936.940234523866,11.048111414723424,18.462373715174373,19.826347811418366,289.0274694991733,26.297316074695317,13.406396807651577,223.08851155136853,32.9446539105208,0.13379636553508462,50.935747330987645,1147.1896389681249,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16797.783878695027,0.33,0.33,421.20000000000005
1223,11130.65600968134,17750.71482226724,465.7145496267122,518.7520663224451,4888.525883660293,22.939835012589146,28.113757065487945,19.78592548510909,266.06088888732404,16.64544053745938,17.611987832683194,476.07629058451374,35.50603667193253,0.3039414570285039,39.45899798819932,497.58479975237157,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17750.71482226724,0.33,0.33,421.20000000000005
1224,2766.720289146029,14465.95149548076,471.4339488681234,550.5970883318033,4990.082878912785,17.62133427327329,28.448936949673577,15.606598681746034,354.94329446072936,25.369867719346317,13.338742508609156,480.0566030035825,42.07205513456075,0.6723427328139977,47.464633861997,1127.3604298377168,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14465.95149548076,0.33,0.33,421.20000000000005
1225,7964.93772805948,9839.227599495922,985.5922661409712,603.4348074369343,2496.372777805732,15.09091905195973,29.04014917931739,20.91206799493227,343.9568617943737,10.275193531217267,15.528067568567518,441.16654839848593,42.35859511875508,0.154770056735884,36.09289491994376,720.9215722911118,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9839.227599495922,0.33,0.33,421.20000000000005
1226,6376.571629147823,19179.020792093444,543.3018820472744,881.00737693895,4467.1249899069735,9.998330906662986,19.056325157646636,20.346981572368122,391.94939812732576,12.189684302498968,15.145672271107124,265.9208017914023,26.2556036809207,0.8103705378831136,47.76823761917708,1285.709780463125,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19179.020792093444,0.33,0.33,421.20000000000005
1227,10818.827771352057,14689.071841780262,363.6535561865735,386.04490184175404,3021.7241726347097,17.983828609857287,10.376719607299169,18.54534753299186,211.19226581962602,10.129674768829744,21.518179383735372,348.7647600384756,27.948772101541298,0.14166000883332916,-43.76547959590779,618.9592444469982,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14689.071841780262,0.33,0.33,421.20000000000005
1228,14904.051738031336,17698.425374620765,1140.7652530552357,790.5213285121151,3781.3122272555197,28.302010526137586,24.21957949434021,10.77038023417173,113.03746813716629,27.00807437390056,14.036619446953411,143.8448753154149,28.889402160417074,0.8914677715893855,0.8387354237593616,1228.9404768363013,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17698.425374620765,0.33,0.33,421.20000000000005
1229,9869.329547759487,14427.832184302075,755.7318955762906,1121.879713318996,4728.9878585353545,20.697113976204495,17.4852753744459,21.77502694977803,142.0835297012567,23.018858138476606,16.227295981422102,466.69356788797035,33.68078527512284,0.536711657112708,-8.662645278779973,1044.0573171158544,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14427.832184302075,0.33,0.33,421.20000000000005
1230,9403.791301115401,13606.927616874229,813.5868782151932,1095.0142229060966,3853.4347565498856,11.811096114942043,12.784143651266293,25.026313168683366,213.81828624562178,12.898757316529027,10.634220815795858,199.6395745062636,45.83178704183023,0.3124810666771627,29.01392293885179,1411.1315440882393,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13606.927616874229,0.33,0.33,421.20000000000005
1231,2983.5135274664044,13213.845070474585,475.75968585023446,343.28380768919425,4035.4816518199877,25.203770066801383,15.34776912948167,20.595940120740995,467.101271699013,20.31299933193147,21.402865322626063,450.2814790637898,33.882863423567514,0.19414548817528843,-12.21263601454379,806.681543514714,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13213.845070474585,0.33,0.33,421.20000000000005
1232,4789.983501830941,15839.056511109657,1137.5810051320334,269.069475069384,3841.0574941123223,18.153925283176296,28.833062854552562,13.263345013933352,488.92649107086083,12.269409275957312,25.353608055869834,115.04678282619125,28.59776921455633,0.259127180840227,-7.412178341187748,1097.0115587369949,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15839.056511109657,0.33,0.33,421.20000000000005
1233,10287.585297778565,16962.47163299033,630.7708637024491,816.9451874381905,2740.4611072257007,16.284160403481145,23.239151964946366,18.233035546120576,260.1591826084338,17.368685620038825,19.365364715545837,256.5914721827916,35.836119225687554,0.7481663668767707,-6.8217455040600266,803.3023094653253,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16962.47163299033,0.33,0.33,421.20000000000005
1234,7490.581996938995,18061.759194452246,549.7211196367489,700.9429409127034,3219.5057919161795,12.165844129429034,20.84894761288138,24.46505877902705,365.46639116983175,22.697589968226925,18.67367651678259,365.99822532985036,36.32922807931302,0.421765261774677,-31.169555600766397,1510.3832417860435,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18061.759194452246,0.33,0.33,421.20000000000005
1235,5282.056909993962,7928.601462733501,241.42889927709106,1076.4948851158251,2369.376990618634,23.192033176083854,24.72211238509426,10.068256098322056,318.72059085183565,15.849674502065143,15.01608936463245,150.31709900686297,49.09420675583965,0.5133640054031609,14.732909746924474,1553.6144756768365,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7928.601462733501,0.33,0.33,421.20000000000005
1236,4213.295956607001,10736.665726635214,277.6134883779485,651.9139991310284,2395.39585226399,15.712435133050704,20.110272248035503,25.668845353805178,109.82960870643272,19.93792576143131,13.34052012835814,203.64332935738653,33.44947105684921,0.6410639209093271,-33.16233439095469,1118.7409338804136,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10736.665726635214,0.33,0.33,421.20000000000005
1237,17758.145910990253,7076.032259936734,1018.4537237205342,849.9828729382349,2619.809628931468,25.826577719588286,27.504145986052446,23.48442987727909,297.9874841855283,21.961669515723628,23.667753045153805,426.51680791152313,44.189682064046444,0.5653146692924488,14.605952158620953,841.8741184661201,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7076.032259936734,0.33,0.33,421.20000000000005
1238,6256.453808175158,5038.470801735984,281.92284928237285,1068.9799954308226,2078.3814910378865,20.395563537674246,13.356905639981113,15.198296004855443,349.69468381457096,14.443308302986086,20.8391743504469,279.06663417719903,30.597263313811496,0.07691826186561083,-15.391842250296628,1402.3253487756883,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5038.470801735984,0.33,0.33,421.20000000000005
1239,4698.613264993624,14223.057832861765,979.0573590924499,341.45200219723637,3495.2703279759207,13.8138136018843,26.772884856103257,21.73988822024588,427.3381191826388,28.141281166617947,28.036974667713835,412.03932158659165,35.78023154695861,0.7236190340177733,-15.287528850195413,1351.2517379758103,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14223.057832861765,0.33,0.33,421.20000000000005
1240,10330.583236091348,7770.872759100899,1046.5906776649367,466.398503190392,4831.868539989446,23.996564737250747,30.12973776627358,27.095786273449743,291.58477881301224,22.04588551530024,10.009463443681462,207.65024265118768,25.961666095247985,0.9005237040961077,-45.47866427184763,388.0333894629796,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7770.872759100899,0.33,0.33,421.20000000000005
1241,7695.168140552432,19609.244405746336,908.9534928052676,306.5679133087573,4308.4835851159805,17.214603012748455,21.715403379247217,23.903615834674376,397.7010433329885,17.221478535991206,12.620809690744128,340.27168623208456,31.175157156754874,0.4554338148607116,-0.31323319063155847,705.714638173151,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19609.244405746336,0.33,0.33,421.20000000000005
1242,4985.960934808001,7544.590406700878,1116.533080513727,282.87849822437477,4582.412843095118,10.09969901275193,21.925967689861107,15.840509230828177,361.8071665604348,29.296651879757125,19.011997081659636,206.74643404912842,28.642347289820837,0.9390090747277284,-7.631621367329097,786.941771383864,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7544.590406700878,0.33,0.33,421.20000000000005
1243,10392.290593454738,13088.806161553826,390.76997626629077,809.2772780772507,3515.1412083405316,28.47010899736171,14.169784390578963,17.868205097797947,239.75115548327918,23.374666299639753,22.09564828618461,339.7182356697352,32.59324103041385,0.7119576988786481,-36.66958466810424,757.06449789917,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13088.806161553826,0.33,0.33,421.20000000000005
1244,11469.66551274933,12506.650969615273,386.3015471942039,980.8452558368517,3267.9826423964582,24.580383388048542,25.45560218350285,10.412359896165512,173.20974395879506,23.742836204832027,8.931603586540247,357.53046531245826,27.876386581977336,0.3808529911932373,32.970256249242226,402.3884428131365,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12506.650969615273,0.33,0.33,421.20000000000005
1245,12291.057339396606,16644.618201504563,824.8042444850255,728.9655832686946,3877.1334379201558,20.5981921640441,25.643235416149466,17.414805704028108,194.9202738733905,23.796510801925194,29.403731967990808,311.15757218444674,35.47441541698318,0.8127199822232454,24.48388237539815,583.6588961168582,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16644.618201504563,0.33,0.33,421.20000000000005
1246,8892.901280566955,9211.948033705861,241.1665234273886,322.9980900775332,3133.151450791966,16.626738742035435,27.98261895648419,10.929650718212384,120.86145748176101,24.533712243945693,11.500686727540733,424.7315424331623,48.66717742473382,0.1345034328433237,37.08408493688953,636.0258988787208,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9211.948033705861,0.33,0.33,421.20000000000005
1247,9704.427848720308,6834.37816867649,630.0013624713505,885.2890238695421,2997.244268035111,14.189632170012121,16.301336669605902,12.543364130006227,127.2326372859336,20.95826456919016,24.923171090058066,373.8104719620329,35.83415817559691,0.5264197295497899,6.443774924745477,719.9115963187669,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6834.37816867649,0.33,0.33,421.20000000000005
1248,13706.679453575744,5638.417923634613,1136.1805209679299,766.348892225185,2300.440648010235,23.987561278243152,17.06151466875272,25.110376403294268,379.5522802052756,13.149889070015185,23.33161254190581,115.33360908021201,28.336723755176717,0.16771188490036168,0.6250487176710185,772.3580424129228,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5638.417923634613,0.33,0.33,421.20000000000005
1249,10455.540393421888,8281.51570633298,725.6949233818012,1139.0717692886742,3974.4589965809773,20.70352511751571,14.047520996339424,18.30387437881234,139.70127214966655,11.688181697677553,20.705672720318535,292.37942783364446,44.491795065622426,0.38814367977694725,46.131829229502124,1173.7301687468423,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8281.51570633298,0.33,0.33,421.20000000000005
1250,17870.9770521849,11125.709820470032,1051.1722305640515,872.8257617635537,2791.8091158720326,30.175103504447502,17.541442136869627,10.72486008753503,468.742900965138,17.355513625140276,12.600172483189773,145.44654608302253,45.492618665071454,0.18827567362121064,-30.540306200973138,354.2187562613656,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11125.709820470032,0.33,0.33,421.20000000000005
1251,13591.51645269647,12001.241812819584,874.4452971929379,992.4682370525452,4129.746312361459,24.48130426062243,22.681661878139018,13.028572095582764,452.3739610385858,22.261457221361184,16.789278062153866,498.41554230132436,37.41855227629172,0.2458708510132879,-25.45446672221298,1168.2790451729368,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12001.241812819584,0.33,0.33,421.20000000000005
1252,11499.236581438305,19934.781285748253,664.3872903556545,420.95287185841295,2878.406965198757,24.45801444239398,22.637075280470057,20.370353190065913,192.7238624527078,29.230286512129997,16.405497272215175,288.845680422471,49.10266076338517,0.4608652161100542,23.32862102747297,1046.7537739171905,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19934.781285748253,0.33,0.33,421.20000000000005
1253,11479.361709432975,16832.91445962368,834.1909768102225,980.5854468754778,4435.060316982466,26.397500784895623,10.915542870985233,12.828364422836426,327.89305772278607,22.599165906874983,26.279048119401775,220.42730924182985,42.083094976100554,0.24623450493979124,-38.02330874773351,527.5979196776269,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16832.91445962368,0.33,0.33,421.20000000000005
1254,11669.147459307453,17043.756902159126,946.210880496598,849.223368326199,4648.93082863557,20.02317164876924,27.827955701833794,19.097886373922336,215.22014407527087,28.700933988059717,24.805363519251756,251.02380397720555,35.400661849961615,0.21948824691218455,-26.623925315071812,641.6504452944619,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17043.756902159126,0.33,0.33,421.20000000000005
1255,6962.097613724726,14811.714293350402,508.8096267208653,678.4693459796615,4316.285306791204,21.40943285154176,21.12667964854875,29.60021792372424,164.9243752336841,27.28223015418402,12.464555125888957,385.71266109421595,30.483598520479447,0.1456522981730849,-12.922002736238507,990.2025552774461,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14811.714293350402,0.33,0.33,421.20000000000005
1256,9361.991917241841,6312.072459890544,714.624883050145,951.2079511387866,3909.5801414866805,12.382738423831027,14.960841391734684,11.847798266769475,207.31641796069368,22.412605672130617,28.857657614454304,375.2467876569962,32.98914532322854,0.46580164340225433,-15.684705344423808,1041.9881955638407,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6312.072459890544,0.33,0.33,421.20000000000005
1257,16337.670205780021,13885.038789217331,970.6022663283936,1017.7559350522228,2685.615205399691,28.61396427937923,27.75399205505963,14.776420134308182,479.0975208258163,12.704430913070878,21.09076713468127,291.17517231336257,38.59098791187939,0.789737619956323,-4.214031726442512,557.9790052465099,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13885.038789217331,0.33,0.33,421.20000000000005
1258,8806.189591371149,4428.455451853769,859.5474289793325,884.7181975513887,4545.189276468989,18.62154697100523,12.275981383650533,20.301514889834174,266.8905878287378,11.596440041944653,11.957992366690085,501.6014891616149,26.000737546776328,0.6643297661777454,-21.863502103740352,1420.6685653827901,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4428.455451853769,0.33,0.33,421.20000000000005
1259,11674.694401877148,6405.120948368542,912.5129610250077,982.6460010362248,2634.8854881179527,17.233039152928285,9.725543480777906,22.3805682164985,315.316959158913,15.579628257150283,17.54920326468643,444.80834706543226,32.318404907996516,0.21342230356346148,-49.51931535995385,1268.5542097794867,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6405.120948368542,0.33,0.33,421.20000000000005
1260,11431.389308490288,18559.028017771663,638.2042072726732,675.1284819543253,3873.320755496066,10.02310138118998,21.64199726414186,11.461513090663388,304.96013450337,20.666636704039913,27.73549141580417,151.14508680641362,34.101546681225656,0.32581214021150734,-18.367166290058535,271.97144063034585,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18559.028017771663,0.33,0.33,421.20000000000005
1261,10517.782181320072,12624.28303644981,667.03281006879,1248.052925673787,3104.400939425997,22.253727013235313,24.481403630327687,24.111502207643184,134.25882415170955,25.471498851677282,17.68779587964979,273.17054663374086,25.22964638351177,0.8308988846038621,-24.577702817308644,1423.9983646645512,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12624.28303644981,0.33,0.33,421.20000000000005
1262,10244.630346699712,10464.3815318592,1018.1172448944051,439.13868535799156,2577.874589857972,26.523156105038883,18.81323826978908,26.15699522667299,239.29719434443788,13.856804020483361,27.67784375767743,146.5464284765298,43.8961768770446,0.903124555617811,-6.008276515641966,1413.7235050989505,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10464.3815318592,0.33,0.33,421.20000000000005
